id,Class
219318,0.02149808269643196
219319,0.009115658944609265
219320,0.005405506947944803
219321,0.019265147939411975
219322,0.004089986037325883
219323,0.011062226053931366
219324,0.01991251663698986
219325,0.00542686852840163
219326,0.06321637007050118
219327,0.008789809067335327
219328,0.0034579092122759294
219329,0.012437021383134418
219330,0.004835543740165187
219331,0.016233238444209954
219332,0.009350360634603498
219333,0.011435784141196838
219334,0.0030643465367768455
219335,0.01932213601246594
219336,0.023903181616561183
219337,0.0058129811878874895
219338,0.007833119125744291
219339,0.008171695551762096
219340,0.005154022278559875
219341,0.0034636751448409333
219342,0.03872526641672429
219343,0.004886454638461186
219344,0.004717566736799561
219345,0.008614508413492393
219346,0.017108161466240546
219347,0.004334107887954297
219348,0.006483142771083202
219349,0.07128717622235882
219350,0.007467397473312502
219351,0.004980171629888128
219352,0.007380888381432163
219353,0.005262183081632406
219354,0.0066379973236335744
219355,0.09712817619686707
219356,0.01443614871253429
219357,0.006409820552264005
219358,0.0050676469766504475
219359,0.0037036855718447603
219360,0.004752339085296465
219361,0.004147193004517417
219362,0.04954543267309696
219363,0.011936790741855064
219364,0.01367478902113079
219365,0.00926113550095561
219366,0.004999556865061689
219367,0.005199719407144056
219368,0.004709366210034483
219369,0.011075909190824634
219370,0.034197392057061425
219371,0.006699046685660809
219372,0.009354049060992041
219373,0.009321570794635407
219374,0.006568300725067801
219375,0.0031373305204845884
219376,0.005588696443228801
219377,0.005672343140032523
219378,0.004988582202847146
219379,0.0042391881986422126
219380,0.007242637925641084
219381,0.014412489330384628
219382,0.004799607310050813
219383,0.0039467304011298375
219384,0.0054071734416587915
219385,0.005120294811136672
219386,0.0052439778362106506
219387,0.003587075158153885
219388,0.004633374828777345
219389,0.015988864965993346
219390,0.026136644892632455
219391,0.0046531228205633135
219392,0.023589964486023712
219393,0.006314864375972985
219394,0.0066176521955954885
219395,0.03140067149822699
219396,0.004676663162420911
219397,0.005838611440220021
219398,0.006031662979013586
219399,0.008314548456632693
219400,0.0072048543510860865
219401,0.022585177948669797
219402,0.006755979156292898
219403,0.01055517538029629
219404,0.0036908402606003407
219405,0.005143121951120741
219406,0.0054512561957472195
219407,0.016953762904328044
219408,0.005265288944754298
219409,0.005569947194212515
219410,0.004554049056513395
219411,0.027240178971834995
219412,0.010021426417825307
219413,0.009027025814936944
219414,0.0033119857665476447
219415,0.007010456537755247
219416,0.024640390362611352
219417,0.01771008942797862
219418,0.0036911951189303733
219419,0.024700022373778868
219420,0.007559828240347534
219421,0.007699652379820776
219422,0.010828999911038415
219423,0.0044274539587162666
219424,0.014788092985168885
219425,0.010610834644455518
219426,0.009894858074729515
219427,0.005858147434852183
219428,0.006769470983245481
219429,0.019473082375516943
219430,0.006799360616056409
219431,0.005072832846085437
219432,0.008112184881925737
219433,0.004435161148334731
219434,0.004581107791692963
219435,0.005790802708261897
219436,0.01445761537356434
219437,0.008325521980239848
219438,0.014281863193976582
219439,0.01712477774065241
219440,0.05103132233532421
219441,0.020525743859759762
219442,0.0065290483639376985
219443,0.005349186713821667
219444,0.007705448528560205
219445,0.030503202014566442
219446,0.007642086760091098
219447,0.027488520453314107
219448,0.0057147498521645775
219449,0.010233745622226549
219450,0.014019328503058445
219451,0.0033126071168341864
219452,0.019641076710963754
219453,0.008933649118808153
219454,0.015168287014368287
219455,0.0053781688826679405
219456,0.015182189670566277
219457,0.009935666891657279
219458,0.00803446923733465
219459,0.006022561622866718
219460,0.005714637308838204
219461,0.05152241095307095
219462,0.0023604993113111724
219463,0.011059084857529615
219464,0.018854119738650685
219465,0.005541523576433157
219466,0.013065359775015809
219467,0.009676108371599457
219468,0.020753958927947593
219469,0.004488675014619594
219470,0.028246431140422416
219471,0.01066256564523703
219472,0.008706378260606634
219473,0.05790376649097668
219474,0.05359382225261807
219475,0.005031930964838013
219476,0.006496163280945811
219477,0.0050127782632683505
219478,0.015831709490676096
219479,0.0030971292000145194
219480,0.037804249497054195
219481,0.027867284580454028
219482,0.027142315503407222
219483,0.015468704830740846
219484,0.007322356101033414
219485,0.008894779862255342
219486,0.004887368309477246
219487,0.014359448616341183
219488,0.01363349036520079
219489,0.012556656182825051
219490,0.006475198944145488
219491,0.0039057033338133463
219492,0.01872135199922079
219493,0.010692543918216899
219494,0.005397755465590781
219495,0.005178586917255722
219496,0.004842842056308767
219497,0.006653471596981185
219498,0.007824731541724713
219499,0.02517399653366756
219500,0.007998609652787824
219501,0.01677315837918238
219502,0.005151384148930119
219503,0.0057507435944817034
219504,0.006003935108621246
219505,0.007872887091600755
219506,0.03829653777963424
219507,0.0031748040297421808
219508,0.07932673900970351
219509,0.021009871031366572
219510,0.006587218128702266
219511,0.012014425810149611
219512,0.007995855780876982
219513,0.020345733309121938
219514,0.018268780382098313
219515,0.014958353276108996
219516,0.006161789065342628
219517,0.011061575859950719
219518,0.017062492655728085
219519,0.0050026163542417545
219520,0.005361360074350104
219521,0.01589808193474396
219522,0.014706168930473848
219523,0.01759209114578387
219524,0.005988303852148631
219525,0.010743711393720441
219526,0.004550623307978224
219527,0.012790845029217929
219528,0.0033962252880516755
219529,0.007144026947530822
219530,0.020952806149323183
219531,0.006086102089906342
219532,0.029165735699849104
219533,0.015830747187372485
219534,0.008455760187743574
219535,0.005489569584095429
219536,0.0062065592236846085
219537,0.004199997523707197
219538,0.01056400975886232
219539,0.004055535917616956
219540,0.0046930231885709195
219541,0.012657124887335851
219542,0.014391910526602469
219543,0.013377486542032446
219544,0.005785973412663956
219545,0.00728694908046659
219546,0.005005941799614469
219547,0.004739814077754864
219548,0.005251364778609957
219549,0.0076161911818259445
219550,0.003428386173220527
219551,0.007081306835884958
219552,0.015653704160732834
219553,0.009126750178039975
219554,0.007494064161385966
219555,0.003530424185787196
219556,0.0037152260304572676
219557,0.11320765837907217
219558,0.003358922761238918
219559,0.014729877536765246
219560,0.039639528007188694
219561,0.022027763585213744
219562,0.0055350696123002
219563,0.007307815318170929
219564,0.024912528704806536
219565,0.005296887653957575
219566,0.005890945777263318
219567,0.011037052598439935
219568,0.009660153858946445
219569,0.012817530232336082
219570,0.02375234313623617
219571,0.010155514029532159
219572,0.011267565203319632
219573,0.012815207997013432
219574,0.00956057943251217
219575,0.004902317282761882
219576,0.003952116830860128
219577,0.007042115649289019
219578,0.04135983677080005
219579,0.008027513483584924
219580,0.028977233949518868
219581,0.009747751037360928
219582,0.008941245134727679
219583,0.004140930406658906
219584,0.006833780790785015
219585,0.012103470633580917
219586,0.004862490252526573
219587,0.01129896160487791
219588,0.03444282180991815
219589,0.02925846633096998
219590,0.0043194043600959684
219591,0.022314099591769804
219592,0.06235286915492452
219593,0.005406633843403928
219594,0.010778581991180392
219595,0.015061461386757048
219596,0.00683448299497684
219597,0.03425851783465944
219598,0.0035715278320995678
219599,0.005293139227569352
219600,0.011462354405908174
219601,0.017430354537873907
219602,0.04918838135175533
219603,0.0064079574166030105
219604,0.004149962820705301
219605,0.015552497968254461
219606,0.00603758512105167
219607,0.007141366313644224
219608,0.016350213053093043
219609,0.009511587576595768
219610,0.004279571041951777
219611,0.05370558187908908
219612,0.00556155268013011
219613,0.009889120284542257
219614,0.005427561736413466
219615,0.0062119737166515384
219616,0.008141302408516982
219617,0.009190422195061831
219618,0.004608055715143905
219619,0.01015678867613866
219620,0.01154813704763597
219621,0.007480898106956503
219622,0.004408882498060228
219623,0.003938084573715282
219624,0.01331011291031648
219625,0.02392471471853706
219626,0.010021720693115204
219627,0.0072098441813423925
219628,0.01492029820419046
219629,0.005622731619694091
219630,0.004911241348166759
219631,0.03269182133136874
219632,0.03626569057269743
219633,0.015599368524088325
219634,0.012769281903882865
219635,0.032784493945822814
219636,0.008503670242553989
219637,0.02367710254660994
219638,0.003426633013760439
219639,0.020879661931045776
219640,0.004430087048635207
219641,0.00541235312743014
219642,0.0040936538396152515
219643,0.015641615916726557
219644,0.006019079058192122
219645,0.008392200933358181
219646,0.01814485472953257
219647,0.005724516280833463
219648,0.020068469850463472
219649,0.05272800518960292
219650,0.02196208432220279
219651,0.012220701963460404
219652,0.0059868816024423845
219653,0.010289142485552587
219654,0.008778710335324751
219655,0.011816965718949158
219656,0.011574178763456682
219657,0.0625633722567289
219658,0.005408986077242143
219659,0.011224890378123631
219660,0.01007180465656604
219661,0.005116410338046626
219662,0.012948246903383713
219663,0.0034677975832037313
219664,0.024081815889022393
219665,0.002929708332941979
219666,0.013642417795978483
219667,0.02881892841533588
219668,0.005178519708823997
219669,0.008000627208330769
219670,0.004922872817281378
219671,0.00892534778197698
219672,0.017775410525339517
219673,0.01918582127494405
219674,0.00969833978572842
219675,0.003797098106267371
219676,0.010683172716894845
219677,0.003944039170286994
219678,0.032219323694693804
219679,0.0032657023903358857
219680,0.006751984337064622
219681,0.011839672841174445
219682,0.030516652875749176
219683,0.0046312364288685305
219684,0.005853511519180715
219685,0.025424894122858543
219686,0.007826508110357011
219687,0.04866987834336814
219688,0.003155962964430948
219689,0.003598507506450147
219690,0.016616679901758195
219691,0.0220348381604156
219692,0.03345314711397915
219693,0.013967939779829222
219694,0.010030118627271028
219695,0.012816409192744333
219696,0.01761983280993748
219697,0.0066582197332217055
219698,0.019323927548363238
219699,0.009279209604581999
219700,0.0070816557900365285
219701,0.037879220014080416
219702,0.009314921666226142
219703,0.0197039244184019
219704,0.012075363292589123
219705,0.004810878869691892
219706,0.06963007399763753
219707,0.009705666925588496
219708,0.00834600928473396
219709,0.013352362371792744
219710,0.005659927525580091
219711,0.02326536440287145
219712,0.012675841078129788
219713,0.01039152824772254
219714,0.014361268959734717
219715,0.02288132938321806
219716,0.013121140790702862
219717,0.00573726849336112
219718,0.012608278483621976
219719,0.006281799722194111
219720,0.010167418954652811
219721,0.0234466376614425
219722,0.009502097879275266
219723,0.006242850367917506
219724,0.004945201879375811
219725,0.00650815186320972
219726,0.0077780045378905765
219727,0.013586042209721478
219728,0.012487471228627178
219729,0.00876110946746266
219730,0.009690330825463646
219731,0.011564505545962583
219732,0.009451368916028935
219733,0.007670599709191172
219734,0.005231471328440683
219735,0.00481847107463909
219736,0.013874967487006588
219737,0.004264802632801449
219738,0.009248647589628763
219739,0.0035493876662359702
219740,0.038702150036970945
219741,0.012740595432019018
219742,0.009094028955788853
219743,0.0038525511148872742
219744,0.00816318190248032
219745,0.004086798182744288
219746,0.004662536235408152
219747,0.0055133497601429875
219748,0.007001652730697448
219749,0.014284932792122501
219750,0.004561332639183031
219751,0.03108700873254988
219752,0.022708389673856463
219753,0.005850569609948712
219754,0.004104155618352722
219755,0.016900958047264342
219756,0.0051399828742271034
219757,0.004789585004491862
219758,0.04331233390725878
219759,0.04619733777672849
219760,0.01024592254232621
219761,0.015908849766119157
219762,0.028653941285412942
219763,0.015552762801537183
219764,0.03193773689183221
219765,0.01591439173293038
219766,0.005879736810611648
219767,0.035659574883004135
219768,0.009208149809766154
219769,0.008610094618958621
219770,0.006571472431059218
219771,0.016531705483100245
219772,0.004303459363780358
219773,0.009179565632394972
219774,0.010224761038495527
219775,0.021822024694086836
219776,0.00528573447840001
219777,0.01120243161896164
219778,0.010260084265493198
219779,0.011778855982227701
219780,0.027836019953889426
219781,0.018969077385271354
219782,0.009883760004998876
219783,0.03767738312965533
219784,0.013101651374493132
219785,0.016265626363023502
219786,0.02024530839618142
219787,0.016330792309154064
219788,0.021540610342601612
219789,0.016560525818595125
219790,0.0067128721771989
219791,0.006456197923241404
219792,0.017103920081013777
219793,0.020759047206733546
219794,0.029611797819380056
219795,0.005000027631448491
219796,0.008074581993490529
219797,0.00552629415868346
219798,0.0071153644740941544
219799,0.013963434044222046
219800,0.00699929486737979
219801,0.005250530446535485
219802,0.011247708519321956
219803,0.005711568233073908
219804,0.008682917773781903
219805,0.004287999179558295
219806,0.010428841431627903
219807,0.0080783823463274
219808,0.005281874487547566
219809,0.007589380585279572
219810,0.006965296584822227
219811,0.01572136268369815
219812,0.010994838926778874
219813,0.007314303431337554
219814,0.010979435304150888
219815,0.010055240412423144
219816,0.010167848047825436
219817,0.019453836468028302
219818,0.02191672548354122
219819,0.011836647127848307
219820,0.004402029812176896
219821,0.037530207873094974
219822,0.02471914579949649
219823,0.017510763920495664
219824,0.009089177146098531
219825,0.009556260079328681
219826,0.009603450744510264
219827,0.005035584215443656
219828,0.019494481388872605
219829,0.00596240887334126
219830,0.006341615125159288
219831,0.007784946506050081
219832,0.014035344226802757
219833,0.025847647257807138
219834,0.030762426944338745
219835,0.006018376953468972
219836,0.010192995502900965
219837,0.017360302870914845
219838,0.007108517962890175
219839,0.0036603527905870992
219840,0.0032114943348292816
219841,0.005343454757568225
219842,0.021657269170768493
219843,0.01502603916847232
219844,0.0031130044976422455
219845,0.02205198568046735
219846,0.028224503486473776
219847,0.004553168252172883
219848,0.0022918069711927325
219849,0.03660388948490518
219850,0.01227829670719717
219851,0.014224970479573348
219852,0.010019211175992046
219853,0.010923806034754907
219854,0.007717662085071671
219855,0.0048210196308267955
219856,0.017355490657303536
219857,0.025622899903867683
219858,0.20787394493556519
219859,0.014352487933136468
219860,0.005251704433944013
219861,0.0067559273791449395
219862,0.05465970499903237
219863,0.013680950125486237
219864,0.005739869808721435
219865,0.00951736609564184
219866,0.030966636271185215
219867,0.014624472390316558
219868,0.027191789360718047
219869,0.01280228533238587
219870,0.003327170186063552
219871,0.004406679332285497
219872,0.0030758314207655923
219873,0.005567785879446448
219874,0.005265992425857548
219875,0.012776540577974768
219876,0.00916981415746824
219877,0.005420091741465912
219878,0.005698583704995941
219879,0.003694682320602294
219880,0.009694041234921097
219881,0.0031066342758146403
219882,0.009296135774300263
219883,0.01028788066524934
219884,0.010294339892870373
219885,0.03653689276559177
219886,0.010790679363927204
219887,0.007403386070775259
219888,0.007586781169737151
219889,0.005157697083351831
219890,0.009214987217784255
219891,0.004776525660289155
219892,0.009133760945222629
219893,0.013457385173781413
219894,0.32098019224113794
219895,0.02993548595707382
219896,0.07667638460254554
219897,0.028444991329321424
219898,0.012583503246591026
219899,0.021558857387816672
219900,0.005288055379394963
219901,0.028743444269668378
219902,0.005347295077691191
219903,0.00833147789918699
219904,0.012197512222925852
219905,0.01149223983248295
219906,0.005276982339620144
219907,0.006814263631082823
219908,0.0051515049685191775
219909,0.008096695826277216
219910,0.010738989374085255
219911,0.005951717055564277
219912,0.006025733715761594
219913,0.005239349183451175
219914,0.00394344898170583
219915,0.08873555000277478
219916,0.008951856739525437
219917,0.046731492144677776
219918,0.006007081459425201
219919,0.009958816472878263
219920,0.0076252160608232976
219921,0.006388634829283518
219922,0.004567447438732095
219923,0.00657751883799313
219924,0.0167675771051593
219925,0.007959573523810645
219926,0.031402806166953824
219927,0.007371589437891751
219928,0.008555951530053946
219929,0.007061534410816757
219930,0.009330232152578385
219931,0.005514951392081242
219932,0.006817595610377834
219933,0.005725173619030052
219934,0.009678025214338547
219935,0.016518552902956517
219936,0.014237620888012807
219937,0.01676544943778507
219938,0.006128082338698441
219939,0.02032965480365576
219940,0.0326825957549259
219941,0.017161208324544912
219942,0.003723955478866848
219943,0.019139864275736534
219944,0.013021600185152813
219945,0.01408491647661936
219946,0.007841465688868865
219947,0.008969024938169196
219948,0.0027337073561317614
219949,0.00869917145947896
219950,0.00950514486493581
219951,0.02229693670694279
219952,0.019188141164112864
219953,0.035292887267326094
219954,0.021949330369072987
219955,0.003334755760977777
219956,0.007485824455690873
219957,0.004096636680859182
219958,0.004652089637409565
219959,0.017462669750802382
219960,0.005154992266327411
219961,0.007066221811802469
219962,0.004113363640283794
219963,0.038640282376609464
219964,0.018278558209871072
219965,0.009872209752944262
219966,0.0033182142583964764
219967,0.007692229546267491
219968,0.015873419672254523
219969,0.007384811296946309
219970,0.015378740418485184
219971,0.004632541202899074
219972,0.01504774639927923
219973,0.006464988323944657
219974,0.00482989330631771
219975,0.014262144642998938
219976,0.007206316776042702
219977,0.011376652551733283
219978,0.0053091593280727946
219979,0.0072198933213181125
219980,0.0037776113454214637
219981,0.011558271096861611
219982,0.009430802272176894
219983,0.015909082561627826
219984,0.005664078486953556
219985,0.003685531558605421
219986,0.1610076381685772
219987,0.012542845229176883
219988,0.005324357873502303
219989,0.005427697783908416
219990,0.004859499252403902
219991,0.010226631926352108
219992,0.011065930993616564
219993,0.3481618725014761
219994,0.003952684928479794
219995,0.018128743898584983
219996,0.006777386468154484
219997,0.021957592538007942
219998,0.006953294904886662
219999,0.01483903854814246
220000,0.012246700950509039
220001,0.013794969189135538
220002,0.024627284868394012
220003,0.005690651846543548
220004,0.033979669786696226
220005,0.005957907051099461
220006,0.02282125649652496
220007,0.004095618735718755
220008,0.01617401092534851
220009,0.008233399331197386
220010,0.0074209073005977455
220011,0.00906874725762742
220012,0.00913456059597244
220013,0.006151657596698767
220014,0.007849146016217305
220015,0.012345003037746086
220016,0.010744179647091788
220017,0.008329961487534112
220018,0.012445989089646932
220019,0.025281360539304343
220020,0.037893088403607174
220021,0.00495863912268214
220022,0.02038451410628417
220023,0.027970290578107893
220024,0.013822531948839546
220025,0.0036103335759611055
220026,0.03286880762616912
220027,0.006407242765576714
220028,0.015894339780598194
220029,0.00833283681679011
220030,0.245532599207962
220031,0.005135842901147456
220032,0.02791364081280656
220033,0.006803259296883778
220034,0.007194449763453709
220035,0.006931261555491262
220036,0.01629393049331006
220037,0.005497945581866374
220038,0.010818021770414932
220039,0.005998862446737274
220040,0.010256053537932535
220041,0.004351527104866349
220042,0.006335225465856215
220043,0.03193876460401746
220044,0.017308152058769007
220045,0.003565608600117816
220046,0.005105238211328634
220047,0.005986865512332397
220048,0.004030146793250423
220049,0.01713442601924401
220050,0.008196108482813061
220051,0.06986364642117245
220052,0.0046357939514041656
220053,0.0037752244127783473
220054,0.008904588743174116
220055,0.0049886498093791466
220056,0.0053103961492990065
220057,0.01072130581033069
220058,0.00606484433602836
220059,0.013192689205719157
220060,0.009376278413832666
220061,0.007299035911215226
220062,0.017566029419664786
220063,0.005377798378961394
220064,0.00924476968371189
220065,0.1007662502798592
220066,0.009491204114219257
220067,0.012600733062936886
220068,0.03415446120815375
220069,0.0050792484303673465
220070,0.01975279455757986
220071,0.006221367217635598
220072,0.011586030994725797
220073,0.021329535519019605
220074,0.03807672299465239
220075,0.005709464732726342
220076,0.028015780147367872
220077,0.0050391674065657305
220078,0.03944428336758237
220079,0.004848411166121101
220080,0.012932345654621058
220081,0.007219536624860307
220082,0.025000323070214204
220083,0.0164061656999359
220084,0.011492983245843873
220085,0.012781494719376165
220086,0.010497220302479097
220087,0.008230232340710894
220088,0.011366789515892824
220089,0.008909173673891704
220090,0.005379542023476881
220091,0.0066619841260794595
220092,0.006993010111579019
220093,0.010568979776431594
220094,0.0057280661088168075
220095,0.004899125803630709
220096,0.014675164007229465
220097,0.03312715658844274
220098,0.00806638395171004
220099,0.01751569083581905
220100,0.0036964799337885876
220101,0.01335667589418212
220102,0.009279162589398635
220103,0.006116480587902782
220104,0.03267447000815455
220105,0.014021188890630707
220106,0.05193995404120414
220107,0.021737368764933523
220108,0.006693436078840962
220109,0.01805555461199167
220110,0.003942113347725125
220111,0.025758919844220175
220112,0.005121756734259542
220113,0.015724632451856273
220114,0.010779407896544324
220115,0.008536416657515495
220116,0.0054590119401585376
220117,0.023189907459268588
220118,0.01565687842251422
220119,0.010319206729236708
220120,0.004053478842440252
220121,0.007175720107200241
220122,0.0258754583199932
220123,0.012549822278499616
220124,0.0168756524219281
220125,0.011684489905593265
220126,0.03493926712350428
220127,0.019020459670971122
220128,0.0035637063232719693
220129,0.006184156371425611
220130,0.02667070112605463
220131,0.008334004513214753
220132,0.014938390403089872
220133,0.018282883252407376
220134,0.005337373368316432
220135,0.003520019714007274
220136,0.008348963913316573
220137,0.007985483190927746
220138,0.002857144580042824
220139,0.01118685035455373
220140,0.0037987305910289447
220141,0.014476317664069033
220142,0.006910986059330596
220143,0.010262126499802281
220144,0.012646556734033415
220145,0.017643631993185593
220146,0.017924834474278506
220147,0.010842061594336191
220148,0.009759672082707707
220149,0.020571800288588533
220150,0.008556876459164857
220151,0.016327604512937237
220152,0.04279645482791783
220153,0.014704834373030296
220154,0.005876205063132706
220155,0.003611661688119442
220156,0.020457724746039678
220157,0.01432915149257726
220158,0.009111882626491529
220159,0.009782998989238824
220160,0.007668090015439971
220161,0.007630637665504875
220162,0.006611654000411382
220163,0.01814293889463266
220164,0.005239815210348175
220165,0.010479663421214161
220166,0.029267775759686185
220167,0.003295463415655926
220168,0.005840027830323453
220169,0.013442942587074092
220170,0.04936660571110595
220171,0.014781957964852108
220172,0.005558084894336175
220173,0.004375219769917941
220174,0.00956188261332266
220175,0.05018486336880753
220176,0.01692974516364244
220177,0.005560208124686199
220178,0.004674304722556898
220179,0.009170680449740497
220180,0.006803866311470174
220181,0.014922283308275427
220182,0.008369224007656936
220183,0.00971684372116347
220184,0.008953607578876812
220185,0.00934670937780705
220186,0.006871660055506312
220187,0.008982899691475936
220188,0.014070541587963841
220189,0.004943455736372704
220190,0.0059268918196341905
220191,0.003423017078691
220192,0.009666913567557292
220193,0.009806319388211476
220194,0.011493496103765655
220195,0.010475464088008419
220196,0.00778791426447648
220197,0.010115641605757333
220198,0.08024073082041287
220199,0.009394313801664403
220200,0.013333148148027963
220201,0.010221896038727371
220202,0.012533214255742609
220203,0.008298490577031518
220204,0.014178156473345522
220205,0.01701423945694971
220206,0.010409568740484513
220207,0.013866516091872465
220208,0.0038971250833739006
220209,0.006389323419935613
220210,0.015193976382664042
220211,0.006290523033999126
220212,0.009426361234683015
220213,0.03178044268841761
220214,0.009240912424856971
220215,0.00643195318223417
220216,0.012983294600899252
220217,0.0038621729165668837
220218,0.008353418771696255
220219,0.009672705197271324
220220,0.022091631904037762
220221,0.006826090627901782
220222,0.004161400271361482
220223,0.029633069332416367
220224,0.007607665277975374
220225,0.004264303161208648
220226,0.008151764849851664
220227,0.003951430642067986
220228,0.04540088568512157
220229,0.0038773038646320343
220230,0.009585082718434668
220231,0.0054165956639485304
220232,0.011992157456544307
220233,0.012847264904425356
220234,0.008873070165141073
220235,0.003227198119387683
220236,0.00497545418351499
220237,0.004322517103551566
220238,0.0050265229869255424
220239,0.0037585644185093043
220240,0.003315668482824522
220241,0.01065952112271735
220242,0.014319498151013861
220243,0.018991637110793665
220244,0.008495239346161422
220245,0.02180884752920714
220246,0.0033463823517105775
220247,0.0054541331089417435
220248,0.006963043037780159
220249,0.03451943549668765
220250,0.004573527743441333
220251,0.009263319587243843
220252,0.0024591808654634358
220253,0.03296203597234735
220254,0.01386968929163535
220255,0.005486383086314866
220256,0.007478537013602997
220257,0.04319139223042449
220258,0.008325987793503757
220259,0.015239728795643032
220260,0.006976926756418148
220261,0.009511012140108856
220262,0.01279681506701544
220263,0.007216015731658189
220264,0.00895834828313744
220265,0.01545365457955669
220266,0.010147070995289427
220267,0.004559781707132598
220268,0.012345994290975786
220269,0.01384770623586107
220270,0.003776158668795797
220271,0.011169310217977658
220272,0.006365953757987389
220273,0.012092642301527954
220274,0.33107276974383115
220275,0.007860120101560815
220276,0.009794848079057355
220277,0.015090271085135191
220278,0.0061274591617851
220279,0.007069726950284787
220280,0.005519668454107028
220281,0.014615700211702281
220282,0.025839337354864846
220283,0.003835496473728219
220284,0.0052671543757476765
